  9.00532       2.13274       3.35454    
  8.05066       1.98953       3.17240    
  7.47127       1.18301       2.76942    
  7.04184      0.264494       3.00816    
  7.47966     -0.627927       3.44694    
  7.86495      -1.69212       3.82762    
  7.80582      -2.47463       4.40007    
  7.91400      -3.40425       4.18152    
  7.52623      -4.36247       4.04659    
  7.22450      -5.10970       4.65947    
  6.81264      -5.49744       5.42064    
  6.59474      -4.88300       6.11238    
  7.14592      -4.30840       6.76391    
  8.00458      -3.71582       6.32186    
  8.52072      -3.27849       5.52040    
  9.10772      -3.29721       4.69842    
  8.70059      -3.10673       3.74584    
  7.87067      -2.75087       3.42771    
  7.24489      -2.19385       4.15266    
  6.41233      -1.33039       3.88025    
  5.58310      -1.78388       3.28702    
  4.66358      -1.75700       3.13396    
  3.69232      -1.36468       3.72177    
  3.02406     -0.809002       4.15430    
  2.29936     -0.589675       3.55071    
  1.52440     -0.823667       2.97471    
  1.09235      -1.47632       2.50318    
 0.668943      -2.09003       2.39350    
 0.271364      -2.93226       2.22632    
-0.525318      -3.53484       2.48024    
-0.818126      -4.45850       2.72026    
 -1.86393      -4.97420       3.07115    
 -2.40411      -5.73140       3.15960    
 -2.42892      -6.28073       2.58255    
 -1.93864      -5.74402       1.77180    
 -1.62281      -4.95216       1.10591    
 -1.28789      -4.18161      0.776981    
 -1.04553      -3.42091       1.32265    
-0.554133      -2.58687       2.04699    
 0.943702E-01  -2.22603       2.85102    
  1.22260      -2.33170       3.12843    
  2.13862      -2.09370       3.63753    
  2.69689      -1.23342       3.29941    
  3.48063     -0.708113       3.15049    
  4.50531      -1.14367       3.19943    
  5.14210      -1.70888       3.81983    
  5.63246      -2.65275       3.36828    
  6.30263      -3.39374       3.49883    
  6.69009      -4.19683       3.94687    
  6.17300      -5.04019       4.31682    
  5.73270      -5.80259       3.90603    
  4.88042      -6.37703       3.39512    
  4.29356      -6.60790       2.78407    
  3.25408      -6.22251       2.61452    
  2.34054      -6.18375       2.48393    
  2.30233      -5.39134       2.01966    
  2.57810      -4.56838       1.51047    
  3.21365      -4.32750      0.763629    
  4.13985      -4.36827      0.118093    
  4.08371      -4.69912     -0.801173    
  4.41636      -4.87999      -1.55806    
  4.71458      -5.02887      -2.47393    
  4.73883      -5.05258      -3.21762    
  4.58733      -5.47012      -4.12649    
  3.75242      -5.85820      -4.81102    
  3.00918      -6.48090      -4.43892    
  2.85650      -6.38779      -3.57234    
  3.69944      -6.03303      -3.20495    
  4.55812      -5.86894      -2.99349    
  5.25491      -5.50609      -2.33175    
  5.34130      -4.55321      -1.73883    
  4.67998      -4.06676      -1.26255    
  3.87365      -4.19119     -0.590360    
  3.17683      -4.60792      0.240789E-01
  2.82278      -5.05671      0.833119    
  2.82980      -5.47758       1.83576    
  3.46458      -5.61318       2.61517    
  3.95963      -5.98117       3.59696    
  4.30644      -6.65914       3.85872    
  4.97811      -7.30576       3.84162    
  5.74018      -6.66958       3.52063    
  5.78207      -5.90423       3.12144    
  5.97414      -5.22475       3.40109    
  5.90876      -4.31805       3.76414    
  5.93954      -3.36823       3.94738    
  6.34167      -2.23663       3.63979    
  6.84036      -1.49491       3.31754    
  7.18626     -0.673563       3.78442    
  7.89824     -0.618862E-01   4.12178    
  8.57429      0.629022       3.74817    
  8.99033       1.13881       3.07509    
