 -8.59937      -10.6501       2.97039    
 -8.94700      -9.90430       3.09461    
 -9.05471      -8.96847       3.67961    
 -9.40564      -8.17909       3.94045    
 -10.0011      -7.41154       3.93296    
 -10.4181      -6.52361       3.60831    
 -10.5321      -5.93051       2.81387    
 -10.6295      -6.15470       1.91153    
 -10.7206      -6.63472       1.04348    
 -11.2769      -7.12776      0.479572    
 -11.7691      -7.88530      0.957964    
 -12.3949      -8.52398      0.545245    
 -12.9430      -7.70919     -0.228248E-01
 -12.9307      -6.79823      0.261834    
 -12.6249      -5.81228      0.436722    
 -12.5300      -5.15438       1.10577    
 -12.6344      -4.29391       1.75478    
 -12.2515      -3.46846       1.63513    
 -11.7051      -2.60422       1.35099    
 -10.8091      -2.62198       1.99330    
 -9.86025      -2.32409       2.08960    
 -9.37067      -1.95776       2.95920    
 -9.48811      -1.13096       3.35542    
 -10.1700     -0.327241       3.48825    
 -10.3226      0.590626       2.99843    
 -10.5230       1.47996       2.28833    
 -9.91424       2.31194       1.91545    
 -9.33467       2.97604       2.14543    
 -8.94967       3.71160       1.91852    
 -8.51931       4.59945       1.69158    
 -8.76086       5.56302       2.04854    
 -9.00900       6.56492       2.25729    
 -9.66391       7.11228       2.79940    
 -10.2726       7.61188       3.43224    
 -10.4039       8.54131       3.69081    
 -10.4440       9.51960       3.58866    
 -10.2263       10.1662       2.99015    
 -10.7238       10.4655       2.15968    
 -11.5777       10.4661       1.58035    
 -12.2892       10.7477       1.87612    
 -13.3460       10.8787       1.78844    
 -13.7267       11.6447       1.50509    
 -13.3219       12.3509       1.84509    
 -12.9261       12.0763       2.79583    
 -12.7715       11.2680       3.19739    
 -12.1843       10.2548       3.37587    
 -11.5017       9.42791       3.07256    
 -10.4827       8.88263       2.76826    
 -9.67875       8.72342       3.14291    
 -9.02586       8.20808       3.72343    
 -8.42987       7.28494       3.95594    
 -8.40931       6.24635       3.32394    
 -9.07460       5.70082       2.63908    
 -9.49639       5.58629       1.85526    
 -8.99586       4.80493       1.41251    
 -8.27723       4.26031      0.742305    
 -7.43149       3.79142       1.16323    
 -6.54257       3.21610       1.18099    
 -6.87267       2.39018       1.58011    
 -7.65391       1.74743       2.08538    
 -8.44943       1.47133       2.82636    
 -9.38687       1.24869       3.06298    
 -10.2818       1.69456       3.57430    
 -10.8855       2.00478       4.27184    
 -10.9346       2.15123       5.26864    
 -10.3989       2.19266       6.16522    
 -9.82721       2.66297       7.01334    
 -9.65741       3.21561       7.81357    
 -9.28807       3.02097       8.60755    
 -9.25721       3.47742       9.48132    
 -10.2729       2.96372       9.43495    
 -10.7382       2.98804       8.39883    
 -10.5059       3.11663       7.34088    
 -10.2200       3.47970       6.61920    
 -10.0396       3.13338       5.64370    
 -10.0704       2.72512       4.72746    
 -9.90748       1.85687       4.61555    
 -10.3007       1.16877       4.49167    
 -10.6035      0.341746       3.94197    
 -11.3442     -0.403299       3.44078    
 -11.6505     -0.980327       2.83668    
 -12.1902      -1.40411       1.92085    
 -13.3074      -1.48131       1.83005    
 -13.8684     -0.837754       1.42188    
 -13.7460     -0.261306E-02  0.871774    
 -13.6161      0.441351      0.312334E-01
 -13.8994      0.696814E-01 -0.943960    
 -14.0392     -0.699094      -1.40962    
 -13.8548      -1.57300      -1.12473    
 -14.1327      -2.43896     -0.911019    
 -14.7250      -3.29389     -0.467727    
 -15.7562      -3.73930     -0.322820    
 -16.2992      -4.16871     -0.965077    
 -15.9097      -4.60476      -1.79755    
 -14.9943      -4.33031      -1.96480    
 -14.1770      -4.35459      -1.33009    
 -14.1748      -5.13561     -0.634006    
 -15.2488      -5.36425     -0.327659    
 -16.2294      -5.57555     -0.389243    
 -16.3349      -6.39324      -1.05512    
 -16.0913      -7.11043      -1.62689    
 -15.0436      -6.74467      -1.59310    
 -14.6153      -5.63991      -1.28539    
 -15.1814      -4.49874      -1.12061    
 -15.2771      -3.54426      -1.12129    
 -15.4181      -2.65155     -0.593571    
 -15.1635      -1.70145     -0.499319E-01
 -14.6124      -1.22252     -0.440920    
 -13.6785     -0.942482     -0.212030    
 -12.9476     -0.735919      0.286465    
 -12.5614     -0.357584       1.22443    
 -12.9123     -0.370837       2.29828    
 -13.1625     -0.508432       3.21762    
 -12.2674     -0.927613       3.80582    
 -11.4881      -1.42903       4.09011    
 -10.8643      -1.32409       3.53157    
 -10.5284      -1.47521       2.39800    
 -10.0882      -1.44008       1.50193    
 -10.0256      -2.04764      0.609167    
 -9.98947      -2.37106     -0.321152    
 -10.7063      -2.96480     -0.102375    
 -11.2078      -3.93527      0.138819    
 -11.4665      -4.68940      0.562116    
 -11.8192      -5.52075      0.774440    
 -11.9588      -6.32975       1.40649    
 -12.1086      -6.37167       2.33976    
 -11.3741      -6.69710       2.93236    
 -10.6055      -7.06074       2.45275    
 -9.71718      -7.48831       2.02175    
 -9.00596      -8.12698       1.93925    
 -8.23256      -8.67803       2.42802    
 -7.86854      -9.40684       3.15713    
 -7.65133      -10.2617       3.85959    
 -7.56478      -11.1619       4.48619    
 -8.21929      -11.5892       4.53338    
 -8.95869      -12.1875       4.19196    
 -9.24436      -13.2694       4.25128    
 -9.44624      -14.0036       4.84347    
 -8.80604      -13.9852       5.26628    
 -7.90492      -13.3680       5.09070    
 -7.62365      -13.0260       4.37719    
 -7.65241      -12.4016       3.37492    
 -8.28983      -11.5578       3.13405    
